lane121s003951_bin.1.p	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	COMPLETE	10__10	K00844,K12407,K25026,K08074,K00918,K06859,K13810,K15916,K00850,K00918,K01623,K11645,K16305,K16306,K00150,K11389,K11389,K15633,K15634,K15635,K12406	K00845,K00886,K01810,K16370,K21071,K01624,K01803,K00134,K00927,K01834,K01689,K00873	
lane121s003953_shovill	M00365	C10-C20 isoprenoid biosynthesis, archaea	2 BLOCKS MISSING	0__2	K01823,K13787		
lane121s003953_shovill	M00366	C10-C20 isoprenoid biosynthesis, plants	INCOMPLETE	1__4	K01823,K14066,K00787	K13789	
lane121s003953_shovill	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	INCOMPLETE	0__3	K01823,K00787,K00804		
lane121s003953_shovill	M00368	Ethylene biosynthesis, methionine => ethylene	2 BLOCKS MISSING	1__3	K01762,K20772,K05933	K00789	
lane121s003953_shovill	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin	INCOMPLETE	0__3	K13027,K13029,K13030		
lane121s003953_shovill	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin	INCOMPLETE	0__5	K11812,K11813,K11818,K11819,K11820,K11821		
lane121s003953_shovill	M00371	Castasterone biosynthesis, campesterol => castasterone	INCOMPLETE	0__6	K09587,K12639,K09588,K09591,K12637,K12638,K20623,K09590,K12640,K25959		
lane121s003953_shovill	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid	INCOMPLETE	0__6	K15746,K15747,K09838,K14594,K09840,K09841,K09842		
lane121s003953_shovill	M00373	Ethylmalonyl pathway	INCOMPLETE	4__12	K17865,K14446,K14447,K14448,K14449,K08691,K14451,K01965	K00626,K00023,K01966,K05606,K01847	
lane121s003953_shovill	M00374	Dicarboxylate-hydroxybutyrate cycle	INCOMPLETE	4__13	K00169,K00170,K00171,K00172,K01007,K01595,K01677,K01678,K18860,K15038,K15017,K14465,K14467,K18861,K14534,K15016	K00024,K00239,K00240,K00241,K01902,K01903,K00626	
lane121s003953_shovill	M00375	Hydroxypropionate-hydroxybutylate cycle	INCOMPLETE	2__14	K01964,K15037,K15036,K15017,K15039,K15018,K15019,K15020,K01848,K01849,K15038,K15017,K14465,K14466,K18861,K14534,K15016	K05606,K00626	
lane121s003953_shovill	M00376	3-Hydroxypropionate bi-cycle	INCOMPLETE	5__13	K14468,K14469,K15052,K01848,K01849,K14471,K14472,K08691,K14449,K14470,K09709	K02160,K01961,K01962,K01963,K05606,K01847,K00239,K00240,K00241,K01679	
lane121s003953_shovill	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	INCOMPLETE	3__7	K00198,K05299,K15022,K22015,K25123,K25124,K01500,K25007,K25008,K15023,K14138,K00197,K00194	K01938,K01491,K00297	
lane121s003953_shovill	M00378	F420 biosynthesis	INCOMPLETE	0__4	K11780,K11781,K14941,K11212,K12234		
lane121s003953_shovill	M00415	Fatty acid elongation in endoplasmic reticulum	INCOMPLETE	0__4	K10247,K10205,K10248,K10249,K10244,K10203,K10250,K15397,K10245,K10246,K10251,K10703,K10258		
lane121s003953_shovill	M00416	Cytochrome aa3-600 menaquinol oxidase	COMPLETE	1__1		K02827,K02826,K02828,K02829	
lane121s003953_shovill	M00417	Cytochrome o ubiquinol oxidase	1 BLOCK MISSING	0__1	K02297,K02298,K02299,K02300		
lane121s003953_shovill	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA	INCOMPLETE	0__6	K07540,K07543,K07544,K07545,K07546,K07547,K07548,K07549,K07550		
lane121s003953_shovill	M00419	Cymene degradation, p-cymene => p-cumate	INCOMPLETE	0__3	K10616,K18293,K10617,K10618		
lane121s003953_shovill	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA	2 BLOCKS MISSING	0__2	K00192,K00195,K00193,K00197,K00194		
lane121s003953_shovill	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	COMPLETE	3__3	K01702	K01649,K01703,K01704,K00052	
lane121s003953_shovill	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	INCOMPLETE	0__4	K01655,K17450,K16792,K16793,K01705,K16792,K16793,K05824		
lane121s003953_shovill	M00525	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	INCOMPLETE	5__9	K05822,K00841,K05823,K01778	K00928,K00133,K01714,K00215,K01586	
lane121s003953_shovill	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	COMPLETE	6__6	K12524,K12525,K12526,K12526	K00928,K00133,K01714,K00215,K03340,K01586	
lane121s003953_shovill	M00527	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	1 BLOCK MISSING	6__7	K12524,K12525,K12526,K01778,K12526	K00928,K00133,K01714,K00215,K10206,K01586	
lane121s003953_shovill	M00528	Nitrification, ammonia => nitrite	2 BLOCKS MISSING	0__2	K10944,K10945,K10946,K10535		
lane121s003953_shovill	M00529	Denitrification, nitrate => nitrogen	INCOMPLETE	0__4	K00370,K00371,K00374,K02567,K02568,K00368,K15864,K04561,K02305,K00376		
lane121s003953_shovill	M00530	Dissimilatory nitrate reduction, nitrate => ammonia	2 BLOCKS MISSING	0__2	K00370,K00371,K00374,K02567,K02568,K00362,K00363,K03385,K15876		
lane121s003953_shovill	M00531	Assimilatory nitrate reduction, nitrate => ammonia	2 BLOCKS MISSING	0__2	K00367,K10534,K00372,K00360,K00366,K17877,K26139,K26138,K00361		
lane121s003953_shovill	M00532	Photorespiration	INCOMPLETE	2__10	K01601,K01602,K19269,K11517,K14272,K00830,K15893,K15919,K15918,K00281	K03781,K00600,K00605,K00382,K02437	
lane121s003953_shovill	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	INCOMPLETE	0__4	K00455,K00151,K01826,K05921		
lane121s003953_shovill	M00534	Naphthalene degradation, naphthalene => salicylate	INCOMPLETE	0__6	K14579,K14580,K14578,K14581,K14582,K14583,K14584,K14585,K00152		
lane121s003953_shovill	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	1 BLOCK MISSING	2__3	K09011	K01703,K01704,K00052	
lane121s003953_shovill	M00537	Xylene degradation, xylene => methylbenzoate	INCOMPLETE	0__3	K15757,K15758,K00055,K00141		
lane121s003953_shovill	M00538	Toluene degradation, toluene => benzoate	INCOMPLETE	0__3	K15760,K15761,K15762,K15763,K15764,K00055,K00141	K15765	
lane121s003953_shovill	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	INCOMPLETE	0__5	K10619,K16303,K16304,K18227,K10620,K10621,K10622,K10623		
lane121s003953_shovill	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	INCOMPLETE	0__5	K04116,K04117,K07534,K07535,K07536		
lane121s003953_shovill	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	INCOMPLETE	0__4	K04112,K04113,K04114,K04115,K19515,K19516,K07537,K07538,K07539		
lane121s003953_shovill	M00542	EHEC/EPEC pathogenicity signature, T3SS and effectors	INCOMPLETE	0__8	K03221,K03219,K03222,K03226,K03227,K03228,K03229,K03230,K03224,K03225,K12784,K12787,K12785,K12786,K12788,K16041,K16042		
lane121s003953_shovill	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	INCOMPLETE	0__4	K08689,K15750,K18087,K18088,K08690,K00462,K10222		
lane121s003953_shovill	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	INCOMPLETE	0__3	K15751,K15752,K15753,K15754,K15755,K15756		
lane121s003953_shovill	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	INCOMPLETE	3__7	K05708,K05709,K05710,K00529,K05712,K05711,K05712,K05713,K05714	K02554,K01666,K04073	
lane121s003953_shovill	M00546	Purine degradation, xanthine => urea	INCOMPLETE	0__6	K00106,K00087,K13479,K13480,K13481,K13482,K11177,K11178,K13483,K00365,K16838,K16839,K22879,K13484,K07127,K13484,K13485,K16838,K16840,K01466,K16842,K01477		
lane121s003953_shovill	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	2 BLOCKS MISSING	0__2	K03268,K16268,K18089,K18090,K16269		
lane121s003953_shovill	M00548	Benzene degradation, benzene => catechol	1 BLOCK MISSING	0__1	K16249,K16243,K16244,K16242,K16245,K16246		
lane121s003953_shovill	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose	1 BLOCK MISSING	2__3	K00844,K00845,K12407,K00886,K15779,K15778,K12447	K01835,K00963	
lane121s003953_shovill	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P	INCOMPLETE	0__5	K02821,K02822,K03475,K03476,K03078,K03079,K03077		
lane121s003953_shovill	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	2 BLOCKS MISSING	0__2	K05549,K05550,K05784,K05783		
lane121s003953_shovill	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	INCOMPLETE	2__5	K01684,K00883,K01631	K00134,K00927	
lane121s003953_shovill	M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose	2 BLOCKS MISSING	0__2	K00849,K00965		
lane121s003953_shovill	M00555	Betaine biosynthesis, choline => betaine	1 BLOCK MISSING	1__2	K17755,K00108,K11440,K00499,K17755,K14085	K00130	
lane121s003953_shovill	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	INCOMPLETE	0__4	K14082,K16177,K16176,K16179,K16178,K14084,K14083,K00399,K00401,K00402,K22480,K22481,K22482,K03388,K03389,K03390,K08264,K08265,K03389,K14127,K14126,K14128,K22516,K00125		
lane121s003953_shovill	M00564	Helicobacter pylori pathogenicity signature, cagA pathogenicity island	INCOMPLETE	0__27	K15842,K12086,K12087,K12088,K12089,K12090,K03196,K12091,K12092,K12093,K12094,K12095,K12096,K12097,K12098,K12099,K12100,K12101,K12102,K12103,K12104,K12105,K12106,K12107,K12108,K12109,K12110		
lane121s003953_shovill	M00565	Trehalose biosynthesis, D-glucose 1P => trehalose	INCOMPLETE	0__6	K00975,K00703,K00700,K16149,K01214,K06044,K01236		
lane121s003953_shovill	M00567	Methanogenesis, CO2 => methane	INCOMPLETE	0__8	K00200,K00201,K00202,K00203,K11261,K00205,K11260,K00204,K00672,K01499,K00319,K13942,K00320,K00577,K00578,K00579,K00580,K00581,K00582,K00583,K00584,K00399,K00401,K00402,K22480,K22481,K22482,K03388,K03389,K03390,K08264,K08265,K03389,K14127,K14126,K14128,K22516,K00125		
lane121s003953_shovill	M00568	Catechol ortho-cleavage, catechol => 3-oxoadipate	INCOMPLETE	0__4	K03381,K01856,K03464,K01055,K14727		
lane121s003953_shovill	M00569	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	COMPLETE	7__7	K10216,K10216,K10216,K18364,K18365,K18366	K00446,K07104,K10217,K01821,K01617,K02554,K01666,K04073	
lane121s003953_shovill	M00570	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	1 BLOCK MISSING	4__5	K17989,K11258,K00826	K01754,K01652,K01653,K00053,K01687	
lane121s003953_shovill	M00572	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	2 BLOCKS MISSING	4__6	K02169,K00647,K02170,K09789,K19560,K19561	K09458,K00059,K02372,K00208	
lane121s003953_shovill	M00573	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin	2 BLOCKS MISSING	3__5	K16593,K00652	K19563,K01935,K01012	
lane121s003953_shovill	M00574	Pertussis pathogenicity signature, pertussis toxin	INCOMPLETE	0__5	K11023,K11024,K11025,K11026,K11027		
lane121s003953_shovill	M00575	Pertussis pathogenicity signature, T1SS	INCOMPLETE	0__5	K22944,K11004,K07389,K11003,K12340		
lane121s003953_shovill	M00576	ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins	2 BLOCKS MISSING	0__2	K10928,K10929,K16883,K16884		
lane121s003953_shovill	M00577	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin	2 BLOCKS MISSING	3__5	K01906,K00652	K00833,K19563,K01935,K01012	
lane121s003953_shovill	M00579	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	1 BLOCK MISSING	1__2	K00625,K13788,K00925	K15024	
lane121s003953_shovill	M00580	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	INCOMPLETE	0__3	K08094,K13831,K08093,K13812,K13831,K01807		
lane121s003953_shovill	M00595	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	1 BLOCK MISSING	0__1	K17222,K17223,K17224,K17225,K22622,K17226,K17227		
lane121s003953_shovill	M00596	Dissimilatory sulfate reduction, sulfate => H2S	2 BLOCKS MISSING	1__3	K00394,K00395,K11180,K11181	K00958	
lane121s003953_shovill	M00597	Anoxygenic photosystem II	1 BLOCK MISSING	0__1	K08928,K08929		
lane121s003953_shovill	M00598	Anoxygenic photosystem I	1 BLOCK MISSING	0__1	K08940,K08941,K08942,K08943		
lane121s003953_shovill	M00608	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate	INCOMPLETE	0__3	K10977,K16792,K16793,K10978		
lane121s003953_shovill	M00609	Cysteine biosynthesis, methionine => cysteine	INCOMPLETE	3__6	K17462,K17216,K17217	K00789,K01243,K07173	
lane121s003953_shovill	M00611	Oxygenic_photosynthesis_in_plants_and_cyanobacteria	INCOMPLETE	8__12	K02703,K02706,K02705,K02704,K02707,K02708,K00855,K01601,K01602,K05298,K00150,K01623,K03841,K11532,K01086,K01623,K01100,K11532,K01086,K01807,K02689,K02690,K02691,K02692,K02693,K02694,K00855,K01601,K01602,K05298,K00150,K01623,K03841,K11532,K01086,K01623,K01100,K11532,K01086,K01807	K00927,K00134,K01624,K02446,K00615,K01808	
lane121s003953_shovill	M00612	Anoxygenic_photosynthesis_in_purple_bacteria	INCOMPLETE	8__12	K08928,K08929,K00855,K01601,K01602,K05298,K00150,K01623,K03841,K11532,K01086,K01623,K01100,K11532,K01086,K01807	K00927,K00134,K01624,K02446,K00615,K01808	
lane121s003953_shovill	M00613	Anoxygenic_photosynthesis_in_green_nonsulfur_bacteria	INCOMPLETE	5__15	K08928,K08929,K14468,K14469,K15052,K01848,K01849,K14471,K14472,K08928,K08929,K08691,K14449,K14470,K09709	K02160,K01961,K01962,K01963,K05606,K01847,K00239,K00240,K00241,K01679	
lane121s003953_shovill	M00614	Anoxygenic_photosynthesis_in_green_sulfur_bacteria	INCOMPLETE	9__13	K08940,K08941,K08942,K08943,K00169,K00170,K00171,K00172,K03737,K01007,K01006,K01959,K01960,K01595,K01959,K01960,K01677,K01678,K00242,K00244,K00245,K00246,K00247,K18556,K18557,K18558,K18559,K18560,K00177,K00176,K01682,K15230,K15231,K15232,K15233,K15230,K15231,K15234	K01958,K00024,K01676,K01679,K00239,K00240,K00241,K01902,K01903,K00174,K00175,K00031,K01681	
lane121s003953_shovill	M00615	Nitrate_assimilation	INCOMPLETE	0__6	K02575,K00367,K10534,K00372,K00360,K00366,K17877,K15576,K15577,K15578,K15579,K00367,K10534,K00372,K00360,K00366,K17877		
lane121s003953_shovill	M00616	Sulfate-sulfur_assimilation	1 BLOCK MISSING	3__4	K02048,K23163,K02046,K02047,K02045,K13811,K00955,K00957,K00956,K00957K00860	K00958,K00860,K00390,K00380,K00381,K00392	
lane121s003953_shovill	M00617	Methanogen	INCOMPLETE	2__6	K00200,K00201,K00202,K00203,K11261,K00205,K11260,K00204,K00672,K01499,K00319,K13942,K00320,K00577,K00578,K00579,K00580,K00581,K00582,K00583,K00584,K00399,K00401,K00402,K22480,K22481,K22482,K03388,K03389,K03390,K08264,K08265,K03389,K03390K14127,K14126,K14128,K22516,K00125,K14082,K16177,K16176,K16179,K16178,K14084,K14083,K00399,K00401,K00402,K22480,K22481,K22482,K03388,K03389,K03390,K08264,K08265,K03389,K03390K14127,K14126,K14128,K22516,K00125,K14080,K04480,K14081,K00399,K00401,K00402,K22480,K22481,K22482,K03388,K03389,K03390,K08264,K08265,K03389,K03390K14127,K14126,K14128,K22516,K00125,K00925,K00625,K13788,K00193,K00197,K00194,K00577,K00578,K00579,K00580,K00581,K00582,K00583,K00584,K00399,K00401,K00402,K22480,K22481,K22482,K03388,K03389,K03390,K08264,K08265,K03389,K03390K14127,K14126,K14128,K22516,K00125	K01895	
lane121s003953_shovill	M00618	Acetogen	INCOMPLETE	4__9	K00198,K05299,K15022,K15023,K14138,K00197,K00194,K00625,K13788,K00925	K01938,K01491,K00297,K15024	
lane121s003953_shovill	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	INCOMPLETE	2__7	K00169,K00170,K00171,K00172,K01959,K01960,K01677,K01678,K18209,K18210,K00176,K00177	K00024,K01902,K01903,K00174,K00175	
lane121s003953_shovill	M00622	Nicotinate degradation, nicotinate => fumarate	INCOMPLETE	0__6	K18029,K18030,K14974,K18028,K15357,K13995,K01799		
lane121s003953_shovill	M00623	Phthalate degradation, phthalate => protocatechuate	INCOMPLETE	0__3	K18068,K18069,K18067,K04102		
lane121s003953_shovill	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate	2 BLOCKS MISSING	0__2	K18074,K18075,K18077,K18076		
lane121s003953_shovill	M00625	Methicillin resistance	INCOMPLETE	0__3	K02547,K02546,K02545		
lane121s003953_shovill	M00627	beta-Lactam resistance, Bla system	2 BLOCKS MISSING	1__3	K02172,K02171,K18766	K17836	
lane121s003953_shovill	M00630	D-Galacturonate degradation (fungi), D-galacturonate => glycerol	INCOMPLETE	0__4	K18106,K19634,K18102,K18103,K18107		
lane121s003953_shovill	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	INCOMPLETE	0__5	K01812,K00041,K01685,K16849,K16850,K00874,K01625,K17463		
lane121s003953_shovill	M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	INCOMPLETE	1__4	K01785,K00849,K00965	K01784	
lane121s003953_shovill	M00633	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	INCOMPLETE	0__4	K05308,K18126,K11395,K00131,K18978		
lane121s003953_shovill	M00636	Phthalate degradation, phthalate => protocatechuate	INCOMPLETE	0__3	K18251,K18252,K18253,K18254,K18255,K18256		
lane121s003953_shovill	M00637	Anthranilate degradation, anthranilate => catechol	1 BLOCK MISSING	0__1	K05599,K05600,K11311,K16319,K16320,K18248,K18249		
lane121s003953_shovill	M00638	Salicylate degradation, salicylate => gentisate	1 BLOCK MISSING	0__1	K18242,K18243,K14578,K14581		
lane121s003953_shovill	M00639	Multidrug resistance, efflux pump MexCD-OprJ	2 BLOCKS MISSING	0__2	K18294,K18295,K18296,K08721		
lane121s003953_shovill	M00641	Multidrug resistance, efflux pump MexEF-OprN	2 BLOCKS MISSING	0__2	K18297,K18298,K18299,K18300		
lane121s003953_shovill	M00642	Multidrug resistance, efflux pump MexJK-OprM	2 BLOCKS MISSING	0__2	K18301,K18302,K18303,K18139		
lane121s003953_shovill	M00643	Multidrug resistance, efflux pump MexXY-OprM	2 BLOCKS MISSING	0__2	K18129,K18094,K18095,K18139		
lane121s003953_shovill	M00649	Multidrug resistance, efflux pump AdeABC	INCOMPLETE	0__3	K18143,K18144,K18145,K18146,K18147		
lane121s003953_shovill	M00651	Vancomycin resistance, D-Ala-D-Lac type	INCOMPLETE	3__14	K18345,K18344,K18346,K18347,K15739,K18351,K18352,K18354,K18353,K18347,K15739	K07260,K08641	
lane121s003953_shovill	M00652	Vancomycin resistance, D-Ala-D-Ser type	INCOMPLETE	0__5	K18350,K18349,K18348,K18856,K18866		
lane121s003953_shovill	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	INCOMPLETE	0__8	K03222,K03226,K03227,K03228,K03229,K03230,K03224,K03225,K03223,K18374,K18376,K18373,K18375,K18377,K18378,K18379,K18380,K18381		
lane121s003953_shovill	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	INCOMPLETE	0__3	K18385,K18386,K18387		
lane121s003953_shovill	M00664	Nodulation	INCOMPLETE	0__4	K14658,K14659,K14666,K14657		
lane121s003953_shovill	M00672	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin	INCOMPLETE	0__3	K12743,K04126,K10852		
lane121s003953_shovill	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C	INCOMPLETE	0__8	K12743,K04126,K04127,K12744,K12745,K04128,K18062,K18063		
lane121s003953_shovill	M00674	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate	INCOMPLETE	0__4	K12673,K12674,K12675,K12676		
lane121s003953_shovill	M00675	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate	INCOMPLETE	0__3	K18317,K18316,K18315		
lane121s003953_shovill	M00696	Multidrug resistance, efflux pump AcrEF-TolC	2 BLOCKS MISSING	0__2	K18140,K18141,K18142,K12340		
lane121s003953_shovill	M00697	Multidrug resistance, efflux pump MdtEF-TolC	2 BLOCKS MISSING	0__2	K07690,K18898,K18899,K12340		
lane121s003953_shovill	M00698	Multidrug resistance, efflux pump BpeEF-OprC	2 BLOCKS MISSING	0__2	K18900,K18901,K18902,K18903		
lane121s003953_shovill	M00700	Multidrug resistance, efflux pump AbcA	COMPLETE	2__2	K18906	K18907,K18104	
lane121s003953_shovill	M00702	Multidrug resistance, efflux pump NorB	1 BLOCK MISSING	1__2	K18906,K08170	K18907	
lane121s003953_shovill	M00704	Tetracycline resistance, efflux pump Tet38	2 BLOCKS MISSING	0__2	K18906,K08168		
lane121s003953_shovill	M00705	Multidrug resistance, efflux pump MepA	2 BLOCKS MISSING	0__2	K18909,K18908		
lane121s003953_shovill	M00714	Multidrug resistance, efflux pump QacA	2 BLOCKS MISSING	0__2	K18938,K08167		
lane121s003953_shovill	M00718	Multidrug resistance, efflux pump MexAB-OprM	2 BLOCKS MISSING	0__2	K18131,K03585,K18138,K18139		
lane121s003953_shovill	M00725	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon	1 BLOCK MISSING	2__3	K19078	K19077,K03367,K03739,K14188,K03740	
lane121s003953_shovill	M00726	Cationic antimicrobial peptide (CAMP) resistance, lysyl-phosphatidylglycerol (L-PG) synthase MprF	2 BLOCKS MISSING	1__3	K19078,K14205	K19077	
lane121s003953_shovill	M00730	Cationic antimicrobial peptide (CAMP) resistance, VraFG transporter	2 BLOCKS MISSING	1__3	K19078,K19079	K19077,K19080	
lane121s003953_shovill	M00736	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A	INCOMPLETE	0__4	K19102,K19103,K05375,K19104,K19105,K19106		
lane121s003953_shovill	M00740	Methylaspartate cycle	INCOMPLETE	4__11	K00261,K19268,K01846,K04835,K19280,K14449,K19281,K19282	K01647,K01681,K00031,K00024	
lane121s003953_shovill	M00741	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	1 BLOCK MISSING	2__3	K01965,K11263,K18472,K19312,K22568,K01964,K15036,K15037,K01848,K01849	K01966,K05606,K01847	
lane121s003953_shovill	M00744	Cationic antimicrobial peptide (CAMP) resistance, protease PgtE	INCOMPLETE	0__3	K07637,K07660,K08477		
lane121s003953_shovill	M00745	Imipenem resistance, repression of porin OprD	INCOMPLETE	0__3	K18072,K07644,K18297,K18073,K07665,K18297,K18093		
lane121s003953_shovill	M00746	Multidrug resistance, repression of porin OmpF	INCOMPLETE	0__3	K13632,K18513,K09476		
lane121s003953_shovill	M00761	Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N	INCOMPLETE	0__4	K10011,K07806,K10012,K13014		
lane121s003953_shovill	M00763	Ornithine biosynthesis, mediated by LysW, glutamate => ornithine	INCOMPLETE	1__6	K05826,K19412,K05828,K05829,K05831	K05830	
lane121s003953_shovill	M00769	Multidrug resistance, efflux pump MexPQ-OpmE	INCOMPLETE	0__3	K18304,K19591,K19595,K19594,K19593		
lane121s003953_shovill	M00773	Tylosin biosynthesis, methylmalonyl-CoA + malonyl-CoA => tylactone => tylosin	INCOMPLETE	0__8	K15988,K24555,K24556,K24557,K24558,K15989,K15990,K15992,K15991,K15993,K15994,K15995,K15996		
lane121s003953_shovill	M00774	Erythromycin biosynthesis, propanoyl-CoA + methylmalonyl-CoA => deoxyerythronolide B => erythromycin A/B	INCOMPLETE	0__6	K10817,K24563,K24564,K14366,K14367,K14368,K15997,K14370,K14369		
lane121s003953_shovill	M00775	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin	INCOMPLETE	0__5	K16007,K24565,K24566,K16008,K16009,K13320,K16010		
lane121s003953_shovill	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin	INCOMPLETE	0__4	K16000,K16001,K16002,K16003,K16004,K16005,K16006		
lane121s003953_shovill	M00777	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b	INCOMPLETE	0__5	K14371,K24567,K24568,K24569,K14372,K14373,K14374,K14375		
lane121s003953_shovill	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide	INCOMPLETE	0__4	K05551,K05552,K05553,K12420,K05554,K14249,K15884,K15885,K15886,K05555,K14250,K15886		
lane121s003953_shovill	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin	INCOMPLETE	0__4	K05556,K14626,K14627,K14628,K14629,K14630,K14631,K14632		
lane121s003953_shovill	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	INCOMPLETE	0__7	K14251,K14252,K14253,K14254,K14255,K14256,K21301		
lane121s003953_shovill	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	INCOMPLETE	0__4	K15941,K15942,K15943,K15944		
lane121s003953_shovill	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	INCOMPLETE	0__8	K15959,K15960,K15961,K15963,K15964,K15965,K15966,K15967		
lane121s003953_shovill	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	INCOMPLETE	0__6	K15968,K15969,K15886,K15970,K15971,K15972		
lane121s003953_shovill	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	INCOMPLETE	0__5	K19566,K19567,K19568,K19569,K19570		
lane121s003953_shovill	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	INCOMPLETE	0__6	K19741,K19723,K19726,K19725,K19724,K19727		
lane121s003953_shovill	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	INCOMPLETE	0__9	K18281,K14132,K17475,K18280,K17827,K17826,K14134,K17825,K18279		
lane121s003953_shovill	M00787	Bacilysin biosynthesis, prephenate => bacilysin	INCOMPLETE	1__6	K19546,K19547,K19550,K19549,K13037	K19548	
lane121s003953_shovill	M00788	Terpentecin biosynthesis, GGAP => terpentecin	2 BLOCKS MISSING	0__2	K19835,K19834		
lane121s003953_shovill	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	INCOMPLETE	0__6	K14266,K19884,K19885,K19886,K19887,K19888,K19889		
